Package Name,App Version Code,App Version Name,Reviewer Language,Device,Review Submit Date and Time,Review Submit Millis Since Epoch,Review Last Update Date and Time,Review Last Update Millis Since Epoch,Star Rating,Review Title,Review Text,Developer Reply Date and Time,Developer Reply Millis Since Epoch,Developer Reply Text,Review Link
com.fansipan.stickman.fight.shadow.knights,46,1.0.132,pt,montana,2020-06-01T13:16:49Z,1591017409242,2020-06-01T13:16:49Z,1591017409242,5,,Legal,2020-06-02T03:09:44Z,1591067384484,Hello Thank you so much for your support. Your words will be a great motivation for us. We will continuously improve our game to better and better quality!,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOFK7kGBttCpaMkmvLHM-1AkROzDziNDTMhnuajA1JLO5Ii5QwX_XUZHV6Er8QYfcdX64hQUitIR8OF0Gw
com.fansipan.stickman.fight.shadow.knights,46,1.0.132,vi,A1601,2020-06-01T14:27:29Z,1591021649113,2020-06-01T14:27:29Z,1591021649113,5,,Game ok cần cập nhật nhiều nhân vật và để nhân vật mua bằng kim cương ko chán lắm 😑,2020-06-02T03:09:31Z,1591067371471,"chào bạn, bên mình sẽ sớm cập nhật thêm các nhân vật mới trong thời gian sắp tới nhé :D",https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOGLgpVCDRY0J-1-Q5sXPoxfKdujHZI-Cf4KeVLttm-rOFSxGGmAgs55hxwvLRTQFI5kvUdZHHkzfb8vfA
com.fansipan.stickman.fight.shadow.knights,53,1.0.140,pt,star2qltechn,2020-06-01T15:01:38Z,1591023698158,2020-06-01T15:01:38Z,1591023698158,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,46,1.0.132,vi,PNX_sprout,2020-06-01T16:08:52Z,1591027732193,2020-06-01T16:08:52Z,1591027732193,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,53,1.0.140,en,G3116,2020-06-01T16:23:53Z,1591028633270,2020-06-01T16:23:53Z,1591028633270,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,53,1.0.140,pt,a20,2020-06-01T17:43:47Z,1591033427863,2020-06-01T17:43:47Z,1591033427863,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,46,1.0.132,pt,nicklaus_f,2020-06-01T18:00:02Z,1591034402332,2020-06-01T18:00:02Z,1591034402332,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,,,pt,beyond0,2020-06-01T20:35:10Z,1591043710551,2020-06-01T20:35:10Z,1591043710551,3,,,,,,
com.fansipan.stickman.fight.shadow.knights,46,1.0.132,pt,raphael,2020-06-01T21:34:43Z,1591047283315,2020-06-01T21:34:43Z,1591047283315,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,46,1.0.132,pt,laurel_sprout,2020-06-01T23:28:58Z,1591054138446,2020-06-01T23:28:58Z,1591054138446,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,53,1.0.140,vi,HWDUB-Q,2020-06-02T01:58:11Z,1591063091410,2020-06-02T01:58:11Z,1591063091410,5,,NV phá mấy bức tượng nằm đâu đấy admin sao ko phá DC,2020-06-02T02:19:45Z,1591064385637,"Chào Linh, Tượng ẩn trong game thường nằm ở các vị trí khó tìm hơn ở trong map (các địa hình cao, khuất) do đó bạn cần sử dụng kỹ năng nhảy 2 lần hoặc nhảy + lướt để lên được các vị trí đó. Bạn sử dụng đòn đánh thường để phá hủy tượng và đạt được 3 sao cho màn chơi nhé!",https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOHk2BnQ4PgYofQMdt6QiNyP7tsMMZRXZQH5TXYQo6mCF07haGakEJ5MCQl7h2zszIpr4hCjIHAQxL54Sg
com.fansipan.stickman.fight.shadow.knights,46,1.0.132,vi,a50s,2020-06-02T03:26:21Z,1591068381558,2020-06-02T03:26:21Z,1591068381558,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,46,1.0.132,pt,channel,2020-06-02T03:40:45Z,1591069245342,2020-06-02T03:40:45Z,1591069245342,4,,,,,,
com.fansipan.stickman.fight.shadow.knights,53,1.0.140,vi,mido,2020-06-02T04:59:44Z,1591073984606,2020-06-02T04:59:44Z,1591073984606,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,,,pt,a5y17lte,2020-06-02T06:05:05Z,1591077905530,2020-06-02T06:05:05Z,1591077905530,3,,,,,,
com.fansipan.stickman.fight.shadow.knights,,,fr,HWANE,2020-06-02T07:52:34Z,1591084354402,2020-06-02T07:52:34Z,1591084354402,4,,,,,,
com.fansipan.stickman.fight.shadow.knights,53,1.0.140,fr,s5neolte,2020-06-02T08:34:28Z,1591086868821,2020-06-02T08:34:28Z,1591086868821,4,,,,,,
com.fansipan.stickman.fight.shadow.knights,,,vi,OP486C,2020-06-02T11:33:22Z,1591097602852,2020-06-02T11:33:22Z,1591097602852,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,46,1.0.132,pt,j6lte,2020-06-02T12:03:03Z,1591099383646,2020-06-02T12:03:03Z,1591099383646,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,42,1.0.111,vi,RMX1971CN,2020-06-02T12:09:20Z,1591099760197,2020-06-02T12:09:20Z,1591099760197,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,,,vi,RMX1971CN,2020-06-02T12:32:55Z,1591101175211,2020-06-02T12:32:55Z,1591101175211,4,,,,,,
com.fansipan.stickman.fight.shadow.knights,,,pt,j7velte,2020-06-02T13:12:01Z,1591103521044,2020-06-02T13:12:01Z,1591103521044,4,,Ótimo jogo vale a pena,2020-06-03T07:15:47Z,1591168547393,Hello! Thank you for your vote! We are trying our best to complete the game. We look forward to receiving a higher rating for next time.,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOE-uDJotUNjXWTsuadeJkV6bzM8RtBtOSFc2-MADGxHlTV6VGM_teorw3_KQI7jN2nI-KMDgwqZ_P5PFg
com.fansipan.stickman.fight.shadow.knights,55,1.0.146,vi,RMX1971,2020-06-02T15:01:48Z,1591110108410,2020-06-02T15:01:48Z,1591110108410,5,,Good game,2020-06-03T07:15:53Z,1591168553900,Xin chào!! Cám ơn bạn đã đánh giá 5 sao cho Shadow Knight. Hy vọng rằng bạn sẽ tiếp tục có thêm nhiều trải nghiệm tuyệt với khác với game của bên mình.,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOGMaJ8ygi9cMo7fCVjMz9_no3QWd2oBdGigFQfbIsemmZ7Xkhiy07By0jS2PDLrtlpk8-Yens2QHTDaKQ
com.fansipan.stickman.fight.shadow.knights,46,1.0.132,vi,a50,2020-06-02T16:24:10Z,1591115050364,2020-06-02T16:24:10Z,1591115050364,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,,,pt,lavender,2020-06-02T17:41:11Z,1591119671900,2020-06-02T17:41:11Z,1591119671900,3,,,,,,
com.fansipan.stickman.fight.shadow.knights,,,pt,j7xelte,2020-06-02T21:43:34Z,1591134214703,2020-06-02T21:43:34Z,1591134214703,5,,Ótimo,2020-06-03T07:16:01Z,1591168561351,Hello! Thank you for your vote! Hope you have a great time with Shadow Knight! Please follow us on - facebook fanpage: https://www.facebook.com/ShadowKnight.Official/,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOGXA0UC6EcjrcK4vcKbtzBIwVxwM1Z-f1XIJGPYbm9DuP3pR_94HSEygBaoH6KNEaC9fvgdzvu8nIIoHg
com.fansipan.stickman.fight.shadow.knights,,,pt,K33b36,2020-06-02T23:36:56Z,1591141016671,2020-06-02T23:36:56Z,1591141016671,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,55,1.0.146,fr,begonia,2020-06-03T06:37:19Z,1591166239054,2020-06-03T06:37:19Z,1591166239054,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,46,1.0.132,vi,a70q,2020-06-03T06:40:09Z,1591166409969,2020-06-03T06:40:09Z,1591166409969,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,55,1.0.146,vi,curtana,2020-06-03T10:35:09Z,1591180509083,2020-06-03T10:35:09Z,1591180509083,5,,Ok,2020-06-03T10:39:02Z,1591180742561,Chào bạn Cám ơn bạn đã đánh giá 5 sao cho game bên mình. Hy vọng bạn sẽ có những trải nghiệm vui vẻ với game của bên mình.,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOFw1v0XOIJVl1hBGyIpxXB-wDKcm8xJh_SFCuVgadoTsd0D3XQP42NwcUlwbxHvPKa1v8tknet2w8wcQg
com.fansipan.stickman.fight.shadow.knights,,,vi,dipper,2020-06-03T10:40:23Z,1591180823572,2020-06-03T10:40:23Z,1591180823572,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,55,1.0.146,fr,ginkgo,2020-06-03T12:16:14Z,1591186574500,2020-06-03T12:16:14Z,1591186574500,4,,,,,,
com.fansipan.stickman.fight.shadow.knights,46,1.0.132,pt,albus,2020-06-03T12:40:48Z,1591188048422,2020-06-03T12:40:48Z,1591188048422,5,,"Muito bom, só esperando mais atualizações.",2020-06-04T01:57:15Z,1591235835095,Hello Thank you so much for your support. Your words will be a great motivation for us. We will continuously improve our game to better and better quality!,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOGY8woYrrPvWi_qXV5oCbWnFQyIt7TezyOz4US9dhl7T-pZYhaIMZqHTsAkBhNn-PYF3ZbY5SRkDwmDQA
com.fansipan.stickman.fight.shadow.knights,55,1.0.146,pt,olive,2020-06-03T12:50:24Z,1591188624141,2020-06-03T12:50:24Z,1591188624141,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,,,fr,cactus,2020-06-03T13:20:53Z,1591190453215,2020-06-03T13:20:53Z,1591190453215,4,,,,,,
com.fansipan.stickman.fight.shadow.knights,55,1.0.146,vi,greatqlte,2020-06-03T14:17:24Z,1591193844855,2020-06-03T14:17:24Z,1591193844855,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,55,1.0.146,pt,j4lte,2020-06-03T14:48:22Z,1591195702066,2020-06-03T14:48:22Z,1591195702066,4,,,,,,
com.fansipan.stickman.fight.shadow.knights,55,1.0.146,vi,greatlte,2020-06-03T15:55:54Z,1591199754804,2020-06-03T15:55:54Z,1591199754804,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,55,1.0.146,vi,d2s,2020-06-03T16:57:25Z,1591203445541,2020-06-03T16:57:25Z,1591203445541,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,46,1.0.132,pt,athene_f,2020-06-03T17:20:21Z,1591204821668,2020-06-03T17:20:21Z,1591204821668,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,55,1.0.146,vi,j6lte,2020-06-03T17:53:13Z,1591206793391,2020-06-03T17:53:13Z,1591206793391,4,,,,,,
com.fansipan.stickman.fight.shadow.knights,,,pt,on5xelte,2020-06-03T18:06:13Z,1591207573353,2020-06-03T18:06:13Z,1591207573353,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,55,1.0.146,fr,BV6800Pro,2020-06-03T19:06:34Z,1591211194175,2020-06-03T19:06:35Z,1591211195584,4,,,,,,
com.fansipan.stickman.fight.shadow.knights,55,1.0.146,pt,mcv3,2020-06-03T19:09:18Z,1591211358316,2020-06-03T19:09:18Z,1591211358316,5,,Muito boa òtma jogabilidade bons gràficos,2020-06-04T01:57:27Z,1591235847263,Greeting! Thank you for your feedback! Hope you enjoy your battles with our Shadow Knight games! Please follow us on - facebook fanpage: https://www.facebook.com/ShadowKnight.Official/,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOFBLlGVe8O7h0GMIHcX7mU6knI2nCZcgpzmOPGbTS69ATizTMEwjHaqEbu2eByvIeaR9LVi4u5Wz3Rjcg
com.fansipan.stickman.fight.shadow.knights,55,1.0.146,pt,j8y18lte,2020-06-04T00:01:53Z,1591228913150,2020-06-04T00:01:53Z,1591228913150,5,,O jogo é ótimo! Bem simples e fácil.,2020-06-04T01:57:46Z,1591235866587,Hello Alves! Thank you for your kind words. Be sure to keep an eye on the fanpage for updates! - facebook fanpage: https://www.facebook.com/ShadowKnight.Official/,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOGdZ65RRWIt8AI5-R7Gs1_UtmxFbh0JvSdmD68eE5ARWE80RgLBinhtR_v_sXZdGM_TNdKtYQQZ9YxHHg
com.fansipan.stickman.fight.shadow.knights,55,1.0.146,vi,ND1,2020-06-04T01:39:52Z,1591234792859,2020-06-04T01:39:52Z,1591234792859,5,,"Game hay nhưng tôi cực kỳ ghét cái con quái mà bay bay trên trời như bóng ma xong nó vồ mình rít máu , lúc bị nó vồ thì bị dính khống chế ko thể nhúc nhíc đc , cứ để cho nó ôm chặt lấy rồi rút máu, mong ad fix lại một chút , sao ko có % kháng hiệu ứng vậy, nó mà cứ ôm đc cái là bọn kia bu vào đánh ko làm gì đc tức quá. Đánh gần win thì bị nó ôm cho cái là chết 😑😑😑😑😑😑😑",2020-06-04T03:12:39Z,1591240359553,"Chào bạn, quái vật phù thủy là một con quái khá khó chịu với khả năng gây choáng khi tiếp cận nên bạn cần cẩn thận hơn khi tiếp cận gần với các quái vật này. Kinh nghiệm để vượt qua màn có phù thủy là bạn hãy sử dụng kỹ năng lướt + đánh thường để đánh ngã quái và combo với các kỹ năng khác để tiêu diệt nhé!",https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOFU3E3j3g1fpbJdUBz6QMutsNdkXG1eVcr4oJ3N3rNEFwi8r8NcS7bsKVTQyMzneFNl303N7KfbjVvcww
com.fansipan.stickman.fight.shadow.knights,,,vi,violet,2020-06-04T03:22:12Z,1591240932869,2020-06-04T03:22:12Z,1591240932869,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,55,1.0.146,vi,HWINE,2020-06-01T02:40:42Z,1590979242567,2020-06-04T03:24:14Z,1591241054741,2,,Map thường 3-7 cái trụ ấn nó nằm đâu vậy ad ? Kiếm muốn lòi cả mắt mà k thấy là sao ? Đã tìm kiếm rất kỹ lưỡng r ! Vẫn k thấy Đã tìm đủ mọi cách để kiếm cái trụ ẩn mà vẫn k thấy ! NPH vẫn chưa kiểm tra qua map này ạ ! Nếu có nhiệm vụ để nó hiện ra thì phải chú thích như nào như nào chứ k nói thì ai mà biết lmj để nó hiện !,2020-06-04T03:08:53Z,1591240133505,"Chào bạn, bên mình sẽ cân nhắc thêm các hướng dẫn về phần tượng ẩn trong các bản chính sứa sau. Tuy nhiên trong màn 3-7 là màn chứa phần thưởng ẩn rất khó tìm và cần kiên nhẫn. Bạn hãy liên hệ với Fanpage: @Shadow Knight để được hướng dẫn kỹ hơn về màn này nhé!",https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOHBHxb0AS5ZqHFZShwJ61cKmj2spSqlODNZGPEp6Czc4vc-MFpRPdxknzs-YlBYELkxuFY9_hfGaYzXVw
com.fansipan.stickman.fight.shadow.knights,55,1.0.146,en,dreamqlteue,2020-06-04T04:11:58Z,1591243918090,2020-06-04T04:11:58Z,1591243918090,5,,So good,2020-06-04T07:03:02Z,1591254182037,Hello Rodrigo! Thank you for your feedback. We're very happy to know that you're enjoying Shadow Knight! Please follow us on the fanpage for events and news - facebook fanpage: https://www.facebook.com/ShadowKnight.Official/,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOEBHHWbW5IOkIDNM8Rhr-pLlixYBt5qLi7B90GKJNJTaZx_c0QY4L-Q6oGp7AZ7sCY1_9llVVcV5qj2BQ
com.fansipan.stickman.fight.shadow.knights,55,1.0.146,fr,G3112,2020-06-04T04:34:48Z,1591245288539,2020-06-04T04:34:48Z,1591245288539,5,,"Un des meilleurs jeux mobile pour moi, les graphismes sont vraiment plaisant, les contrôles sont simple, et le tout est fluide. Joueur depuis la pré-sortie, j'ai hate de voir ce que vous nous réservez pour la suite !",2020-06-04T07:03:17Z,1591254197861,"Hello! Thanks for supporting us! We will continuously improve our game to better and better quality! If you have any suggestion, please contact Shadow Knight fanpage https://www.facebook.com/ShadowKnight.Official/",https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOHx2gsjOBPlCK17UAqg7sFfX9uCTRxSamUQZRnvCQBsQ_q65lZj7iuvxKz6PWaSlmY3gSCA9HcQ3w6rJA
com.fansipan.stickman.fight.shadow.knights,,,id,OP4B79L1,2020-06-04T05:35:46Z,1591248946346,2020-06-04T05:35:46Z,1591248946346,5,,frits download,2020-06-04T07:03:41Z,1591254221374,Hello! Thank you for your vote! Hope you have a great time with Shadow Knight! Please follow us on - facebook fanpage: https://www.facebook.com/ShadowKnight.Official/,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOGSKUa4K3_tluSu9FnHgDCtdLZPO2mMXNCOdtp7e8V8t4A1mALaVlaMNv7sebC-B2RRSH_nO_pH4vjyTw
com.fansipan.stickman.fight.shadow.knights,55,1.0.146,th,CPH1729,2020-06-04T05:37:00Z,1591249020406,2020-06-04T05:37:00Z,1591249020406,4,,สนุกดีคับ,2020-06-04T06:49:51Z,1591253391820,Hello! Thank you for your vote! We are trying our best to complete the game. We look forward to receiving a higher rating for next time.,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOGteKyLofmveuvb122slb1Fxfn5tWF2ilqVUXOHNIy6NMCo68LmFCIwGmBAGxWVZbGcM58XLgj4b33kDQ
com.fansipan.stickman.fight.shadow.knights,,,id,tissot_sprout,2020-06-04T05:37:51Z,1591249071953,2020-06-04T05:37:51Z,1591249071953,5,,Yo akhirnya keluar juga,2020-06-04T07:03:56Z,1591254236399,Thanks for the 5 star rating. Hope you continue to enjoy reading news on our app. Please follow us on - facebook fanpage: https://www.facebook.com/ShadowKnight.Official/ . We would love to hear from you!,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOFOBCiLza_698-7tGIly-9dLmOgI0lysqp34R0Mmf-Oi50A6z4r_w-cVwfThIqCcrWN1g3N7sRRU8_oXg
com.fansipan.stickman.fight.shadow.knights,55,1.0.146,th,CPH1801,2020-06-04T05:38:03Z,1591249083065,2020-06-04T05:38:03Z,1591249083065,5,,เกมดีๆอย่างงี้ผมชอบยิ่งเกมเปิดใหม่ชอบๆ,2020-06-04T07:04:42Z,1591254282529,Thank you very much for your 5-star review!!! (◉ω◉),https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOEWCA-blX7pxIYx5zfLPnvPJaT2p8iH1CFOBsdvVhjaijKZ9fuutp2QDiMAJ3CNF0LRhJ5hDlvI2Oxntw
com.fansipan.stickman.fight.shadow.knights,55,1.0.146,id,OP4B80L1,2020-06-04T05:38:25Z,1591249105462,2020-06-04T05:38:25Z,1591249105462,3,,"Lumayan bagus, tapi tolong dikasih offline gamenya...banyak game seperti ini boleh online, boleh offline...",2020-06-04T06:35:15Z,1591252515015,"Hello, Thank you for sharing your opinion with us. We will take note of your suggestion and look for possible implications as we make improvements to the game.",https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOHlN5yQI61Wqw7YvtKnk0Lel6rtUKtXLtG2MOuZowdFYOzIwCyvw63NPk1C5PLAYw3r7Vdx2ZMnI5quWQ
com.fansipan.stickman.fight.shadow.knights,,,th,m30s,2020-06-04T05:39:34Z,1591249174951,2020-06-04T05:39:45Z,1591249185842,5,,ยังไม่ได้เล่นแต่ให้ก่อนคับ,2020-06-04T07:03:32Z,1591254212239,Thank you very much for your 5-star review!!!,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOG3AEdN_pNzHCNoIiXaiOZ9IPAfA4A-Lcgfwe0uBhDeZxB6XmbfLJTpkR1jPpSoc0Ts7oPxMSnfH0A_pA
com.fansipan.stickman.fight.shadow.knights,,,th,a30,2020-06-04T05:39:59Z,1591249199767,2020-06-04T05:39:59Z,1591249199767,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,,,en,a30s,2020-06-04T05:43:08Z,1591249388484,2020-06-04T05:43:08Z,1591249388484,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,55,1.0.146,id,RMX1941,2020-06-04T05:43:28Z,1591249408297,2020-06-04T05:43:28Z,1591249408297,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,55,1.0.146,id,CPH1909,2020-06-04T05:49:16Z,1591249756672,2020-06-04T05:49:16Z,1591249756672,4,,Kok download datanya lama banget,2020-06-04T06:45:22Z,1591253122842,"Hello, please check your internet connection. Your internet works fine with a local server but our game is in a foreign server so you will meet this issue. If you still have this problem, please contact our support channel at: - facebook fanpage: https://www.facebook.com/ShadowKnight.Official/ We will do our best to help you.",https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOGR0xLJw7LWcaKl9EtZqvcIICxoKvbVu1E0Oo9mUZ-Lzepv54lNeIsOxxjhfQiu7h0ZxtEV3MSNPE2mcw
com.fansipan.stickman.fight.shadow.knights,55,1.0.146,pt,mcv3,2020-06-04T05:49:50Z,1591249790236,2020-06-04T05:49:50Z,1591249790236,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,,,th,1820,2020-06-04T05:49:51Z,1591249791928,2020-06-04T05:49:54Z,1591249794907,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,55,1.0.146,th,cactus,2020-06-04T05:50:35Z,1591249835796,2020-06-04T05:50:35Z,1591249835796,5,,ภาพและเอฟเฟกต์สวยมากเลยครับ พัฒนาต่อไปน่ะครับ เป็นกำลังใจให้คร้าบ( °~° ),2020-06-04T07:05:42Z,1591254342534,Hello อิลมัน ตาเละ! Thank you for your support for our game. Keep visiting our fanpage Shadow Knight for more events and news. Here are pages - facebook fanpage: https://www.facebook.com/ShadowKnight.Official/,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOGqE3N0hplu-gNu67AkvLb3-aOReO7lVUKrClDWN0rcj8EyFdx75bVdNe5eCOyW50v5O7eKzfoUzwuoFg
com.fansipan.stickman.fight.shadow.knights,,,th,RMX1851,2020-06-04T05:50:52Z,1591249852436,2020-06-04T05:50:52Z,1591249852436,3,,โอเคอยู่นะ,2020-06-04T06:40:22Z,1591252822758,Hello! Thank you for your vote! We are trying our best to complete the game. We look forward to receiving a higher rating for next time.,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOFn7uQBaG5A79lnPPhdyrEK5tvXKU9sGIoXy-bE6wpGuHZ0nprEHTQpGR6wi9qUfXZqFAHCPs61HTAhXg
com.fansipan.stickman.fight.shadow.knights,55,1.0.146,id,RMX1941,2020-06-04T05:51:09Z,1591249869289,2020-06-04T05:51:09Z,1591249869289,5,,,,,,
